"","baseMean","log2FoldChange.x","lfcSE.x","stat","pvalue.x","padj.x","log2FoldChange.y","lfcSE.y","pvalue.y","padj.y"
"Gimap6",9.89474752513504,-1.84485429272832,0.694388865500857,-2.65680281523184,0.00788855688257577,0.0254522564095652,-1.09854013573519,0.941998743254598,0.00788855688257577,0.0254522564095652
"Dusp5",88.8427731354907,-1.20628382074674,0.26867716627187,-4.48971469174319,7.13186338285204e-06,5.11205124604089e-05,-1.09775600338382,0.277600416701985,7.13186338285204e-06,5.11205124604089e-05
"Car13",354.811846365533,-1.14236009119657,0.1656807537614,-6.89494745323109,5.3884717355776e-12,9.6753517529663e-11,-1.09671404444965,0.168026242912259,5.3884717355776e-12,9.6753517529663e-11
"Dab2",17286.8462265038,-1.11228295496786,0.0901999807660214,-12.3312992477584,6.14478715695277e-35,6.07269477219797e-33,-1.0951916573533,0.0905995475167813,6.14478715695277e-35,6.07269477219797e-33
"Efna2",31.6504863791199,-1.27032123085588,0.34931904027452,-3.63656452811039,0.000276298451469286,0.00139718850297784,-1.08565735093123,0.369458566455525,0.000276298451469286,0.00139718850297784
"Cbwd1",128.840556774262,-1.12698342851216,0.1686767660012,-6.68131987131021,2.36799717611669e-11,3.92612054919954e-10,-1.0838770707105,0.17076408484426,2.36799717611669e-11,3.92612054919954e-10
"Vegfb",284.540884452064,-1.16900498855235,0.23627215822552,-4.94770521136286,7.50935188385892e-07,6.50447725978698e-06,-1.08318828167603,0.24364358162338,7.50935188385892e-07,6.50447725978698e-06
"Slc30a4",343.489966609035,-1.10737296598211,0.128160227056923,-8.64053530031797,5.59502493896049e-18,1.8052225709227e-16,-1.08240630213824,0.129084289576819,5.59502493896049e-18,1.8052225709227e-16
"Tbc1d30",33.5742389270737,-1.2642245699153,0.344432614436031,-3.67045545900271,0.000242118659316943,0.00124466592572335,-1.08208061972931,0.363734522029039,0.000242118659316943,0.00124466592572335
"Tcaf1",33.3269822637559,-1.32395994537816,0.399245381174585,-3.31615594771078,0.000912648855218602,0.00399673963079158,-1.08197619990098,0.431614068935176,0.000912648855218602,0.00399673963079158
"Slc7a4",45.9676430401724,-1.33536217393084,0.406745309325889,-3.28304259032262,0.00102693149372488,0.00442355338185734,-1.08197380720765,0.44366918047133,0.00102693149372488,0.00442355338185734
"Dnal1",63.3723999869791,-1.22982731395075,0.311432458080219,-3.94893750488258,7.84988404069524e-05,0.00045070400089097,-1.08152936895365,0.327525626033323,7.84988404069524e-05,0.00045070400089097
"Gna12",2797.82279310477,-1.0949287093888,0.109150489472565,-10.0313678360921,1.10968534549682e-23,5.48333101233486e-22,-1.07703941709825,0.109745436054843,1.10968534549682e-23,5.48333101233486e-22
"H60b",29.0632040064938,-1.25018240236363,0.340948025322327,-3.66678293907621,0.000245621119282714,0.0012608550789846,-1.07273677660025,0.359802631597254,0.000245621119282714,0.0012608550789846
"Gmpr",192.609583370142,-1.12921687433908,0.194986842201772,-5.79124653534606,6.986593426514e-09,8.39930403220088e-08,-1.07105759877238,0.198431459660799,6.986593426514e-09,8.39930403220088e-08
"Cpd",13429.4880668095,-1.0829217033251,0.0890656184389261,-12.1586951542663,5.15759154407292e-34,4.79503196071549e-32,-1.07034845131821,0.0894494471636922,5.15759154407292e-34,4.79503196071549e-32
"Tgfbr3",5.51756578599358,-2.14027006720289,0.845532388564292,-2.53126916975593,0.0113650595340774,0.0347231894382193,-1.06952174753875,1.37594247839497,0.0113650595340774,0.0347231894382193
"Reck",20.1688256706523,-1.36098886754937,0.437740840192687,-3.10912015189234,0.00187645392732901,0.00742243089880442,-1.06845646881933,0.480503925226885,0.00187645392732901,0.00742243089880442
"Cd14",4753.02406305413,-1.08774783878219,0.113785263965235,-9.55965474680917,1.18150188079617e-21,5.02678986639754e-20,-1.06594500924706,0.11453754413061,1.18150188079617e-21,5.02678986639754e-20
"Brd3os",24.4957585333925,-1.2682731330486,0.365294535454649,-3.47191925953696,0.000516751728953994,0.00242548651836259,-1.06334993757935,0.389209396227376,0.000516751728953994,0.00242548651836259
"B3gnt9",28.1736563663165,-1.29872353206329,0.39413102853175,-3.29515678301556,0.0009836678216244,0.00426018455114143,-1.06068706679066,0.424384582615923,0.0009836678216244,0.00426018455114143
"Slc3a2",4327.87320600496,-1.0595309701209,0.0572402240436397,-18.5102519744352,1.70700314654345e-76,6.69518640383341e-74,-1.05459386137473,0.0573198247316243,1.70700314654345e-76,6.69518640383341e-74
"Flrt2",659.472247662501,-1.0993692239414,0.180639919870475,-6.08597050269776,1.1578776000134e-09,1.5660044997595e-08,-1.05322281732709,0.183434321160039,1.1578776000134e-09,1.5660044997595e-08
"Mical2",913.533251142264,-1.11533328119023,0.202464478117318,-5.50878500545637,3.61318873059822e-08,3.90267915298952e-07,-1.05170419593029,0.206633132291048,3.61318873059822e-08,3.90267915298952e-07
"Slc15a3",2818.38958769385,-1.0980128168645,0.172582762084762,-6.36223921555516,1.98833447423618e-10,2.95682298413961e-09,-1.05149761277694,0.176133132781971,1.98833447423618e-10,2.95682298413961e-09
"Bsn",376.327582212258,-1.07996598641144,0.153921964733251,-7.01632147356641,2.27785627265491e-12,4.28626298022366e-11,-1.042811938485,0.156397612297393,2.27785627265491e-12,4.28626298022366e-11
"Ehhadh",65.1256899574005,-1.13964692494982,0.24981759930202,-4.56191608651251,5.06889063893813e-06,3.74674007121982e-05,-1.04263578503177,0.257101657092466,5.06889063893813e-06,3.74674007121982e-05
"Sema4c",295.236547383215,-1.07760195637272,0.150541362655887,-7.15817857206417,8.17560156635031e-13,1.61848541418395e-11,-1.04235581648172,0.15220663529246,8.17560156635031e-13,1.61848541418395e-11
"Sv2a",26.8737556376369,-1.30620218262883,0.412729165793131,-3.16479253439416,0.00155193566620144,0.00628739333327769,-1.03951534849438,0.45111398438949,0.00155193566620144,0.00628739333327769
"Zfp791",17.1960968064263,-1.48284397851263,0.532191409887083,-2.78629822083608,0.00533137984367001,0.0182426795032449,-1.0386696947426,0.623438710950716,0.00533137984367001,0.0182426795032449
"Il7r",1888.14259609813,-1.06486953177022,0.140677676028857,-7.56957011112259,3.74461321578845e-14,8.347893511787e-13,-1.03387143624541,0.142441429970926,3.74461321578845e-14,8.347893511787e-13
"Scml2",44.6535723588184,-1.23768908876782,0.364110373566766,-3.39921402580107,0.000675798106522906,0.00308098148745695,-1.02933392032924,0.389866111055463,0.000675798106522906,0.00308098148745695
"Aldh7a1",278.189010001968,-1.0641762942811,0.154808288010067,-6.87415582175998,6.23580176565295e-12,1.11014961646397e-10,-1.02634964663644,0.156609439170176,6.23580176565295e-12,1.11014961646397e-10
"Fhad1",11.7193611482951,-1.64722148361597,0.629336187778258,-2.61739514683106,0.00886037052150521,0.0281321807273999,-1.02358821139098,0.796914307608217,0.00886037052150521,0.0281321807273999
"Mif",1978.05243980137,-1.04302450858322,0.112160492130288,-9.29939311760167,1.41249591907065e-20,5.50566344107321e-19,-1.02239381792502,0.113085243811374,1.41249591907065e-20,5.50566344107321e-19
"Camk2d",1372.60964838097,-1.04288544631763,0.1196942638935,-8.71291081455299,2.96169661486362e-18,9.93910540458645e-17,-1.02016130200322,0.120621997921,2.96169661486362e-18,9.93910540458645e-17
