"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Znhit1",0.026625958380996,0.0357069560506478,0.729,0.718,1
"Ubr4",0.026688588553997,0.0201920256092878,0.483,0.459,1
"Whamm",0.0267276589066672,0.0249036697058207,0.257,0.227,1
"Clp1",0.0267356738981575,0.0293143766612345,0.193,0.166,1
"Ppfibp2",0.0267566054128984,0.0394142334424859,0.299,0.27,1
"Sh3pxd2a",0.0267880574619217,0.0202771859375329,0.117,0.093,1
"Zfp260",0.0269218687747436,-0.0348422889662902,0.299,0.338,1
"Armc1",0.0270740709473654,0.0414205534847502,0.438,0.415,1
"Tbck",0.0271297998354084,0.0457675626711102,0.657,0.641,1
"Zfp408",0.0271557641267594,0.0300587942958853,0.126,0.102,1
"Mospd3",0.0272015506917392,-0.0269994926516213,0.249,0.289,1
"Fam117a",0.0272042781855854,0.0358276644497976,0.314,0.287,1
"Exoc3",0.0272250935916419,0.0423375979946318,0.604,0.589,1
"Mfsd4a",0.0273161943698388,-0.00953481021747675,0.081,0.104,1
"Aak1",0.0274054975852123,0.0574192735303761,0.526,0.504,1
"Acads",0.0274084210106997,0.0256619913918868,0.314,0.284,1
"Ubox5",0.0274097093314735,-0.0173907286575215,0.094,0.118,1
"Eed",0.0274231703804895,0.0405621403500476,0.511,0.489,1
"Ints7",0.0274335420186347,-0.0429535464069483,0.222,0.254,1
"Gas2l1",0.0274720541333759,-0.0206866822757655,0.206,0.241,1
"Pmpca",0.0274782290601717,-0.0223448612791958,0.268,0.306,1
"Rmnd5b",0.0274892076351682,0.0391606698473589,0.246,0.218,1
"Dbt",0.0275009588160891,-0.0303268314241939,0.248,0.282,1
"Chmp6",0.027537098088031,0.0373882337417533,0.259,0.232,1
"Klhl5",0.0275588665674453,0.0434344198581016,0.787,0.778,1
"Gm14305",0.0275946946203579,-0.0126186876440724,0.092,0.116,1
"Trmt10c",0.0275963533720983,-0.0296195445210401,0.18,0.212,1
"AI987944",0.0277410136777956,0.0372471440528871,0.266,0.234,1
"Mrpl44",0.0278178434012566,0.0337592784920421,0.22,0.193,1
"Lyst",0.0278309546541543,0.098332379441054,0.789,0.79,1
"Clcn6",0.0279255903641601,-0.0330814347403492,0.128,0.153,1
"Wasl",0.0279591708760982,-0.0380920564192058,0.44,0.486,1
"Crk",0.0279876449101946,0.0428939871160083,0.799,0.795,1
"Tusc3",0.0280570922060219,0.0514042372647048,0.347,0.317,1
"Pctp",0.0281474982034876,0.0466149379289142,0.259,0.229,1
"Xpnpep1",0.0281862804156525,0.0401845108572669,0.297,0.268,1
"Tubb5",0.0281952349286361,-0.052933935474776,0.853,0.857,1
"Cln3",0.0283876616115285,0.0574273714304001,0.505,0.487,1
"Purg",0.0284563382771122,0.029076342265716,0.18,0.153,1
"Gtf2a1",0.0285201946216773,-0.0596667170092241,0.546,0.579,1
"Zmynd11",0.0285351630114427,0.0267984798859084,0.68,0.655,1
"Ift43",0.0286268825954483,0.0251762760943264,0.172,0.146,1
"Rnf13",0.0287001380379189,0.0514785910787583,0.876,0.853,1
"Taf4",0.0287905186215477,0.0350552704975378,0.303,0.274,1
"Grwd1",0.0289228313242159,-0.0214838928130274,0.105,0.13,1
"Trim37",0.0289929899702598,0.0293065969080549,0.142,0.118,1
"Med13l",0.0291165108217462,0.0358112074282937,0.768,0.769,1
"Zdhhc21",0.0291528561962365,0.0221637970182576,0.371,0.338,1
"Pank2",0.0291785028599877,0.0424347456878157,0.54,0.515,1
"Tmed7",0.0291798974792772,0.0532939712244607,0.755,0.751,1
"Vamp8",0.0292015935153642,0.0459742095086144,0.974,0.968,1
"Spire1",0.0292149152982847,0.0447785268202447,0.208,0.178,1
"Usp45",0.0292587481314526,0.0451713468661475,0.468,0.444,1
"Cep192",0.0292601576021688,0.0420588584085963,0.338,0.31,1
"Zfp523",0.0292767770289559,-0.0125134087191142,0.091,0.114,1
"Mrpl48",0.029315899911448,-0.0416306903569323,0.505,0.543,1
"Mrps18c",0.0293231249455925,0.0376976213016991,0.699,0.685,1
"Plaa",0.0293742377427131,0.0511926173352478,0.502,0.475,1
"Klhl20",0.0294115389656885,0.0324124643289306,0.324,0.296,1
"Setd4",0.0294246362511672,0.0189040126116335,0.101,0.078,1
"Emsy",0.0294700980202256,0.0473139711229351,0.462,0.438,1
"Kdm5c",0.029476122987884,0.0473653225535068,0.554,0.538,1
"Sec16a",0.0295373974969012,0.0250841635472723,0.463,0.428,1
"Eef2kmt",0.0295604987321317,-0.0304581700029097,0.306,0.35,1
"Bach1",0.0296781792331364,0.0415351187977222,0.817,0.804,1
"Irf2bpl",0.0296976142558455,0.0534214087682349,0.511,0.478,1
"Tsta3",0.0297480774322089,0.0256696538931594,0.202,0.174,1
"Samhd1",0.0299435207813677,0.0032514266869661,0.96,0.95,1
"Afg1l",0.0300988377528913,0.0367266566043466,0.319,0.291,1
"Etfa",0.0302583434091957,0.0291754515098182,0.67,0.639,1
"Dhrs7",0.0302899683516477,0.0382452807515479,0.893,0.87,1
"Lars",0.0303017502796987,-0.0583808081136373,0.513,0.539,1
"Orc3",0.0303499862864903,-0.037009517608242,0.415,0.459,1
"Rora",0.0304530752734897,-0.0466513478719877,0.172,0.201,1
"Rfc4",0.0304561001668272,-0.0130972870024298,0.084,0.107,1
"Dpy19l4",0.0304624460961041,-0.0300615882569776,0.364,0.405,1
"Lypla2",0.0304681903443602,0.0368371417382184,0.49,0.469,1
"Nup85",0.0305295951351772,-0.0198709652975405,0.193,0.225,1
"Wbp11",0.0305859678868933,0.0582097630082348,0.562,0.542,1
"Fip1l1",0.0305956709049876,0.0370941180620845,0.574,0.54,1
"Dpm2",0.0306680657025074,0.0441770528313874,0.367,0.346,1
"Impad1",0.0306713879169179,-0.0528887936213779,0.392,0.424,1
"Eif3e",0.0307889257592082,-0.0396926746193251,0.931,0.938,1
"Hdac2",0.0307979641413699,-0.0311822993338989,0.35,0.387,1
"H2-DMb1",0.0308188218898567,-0.0484582723936543,0.38,0.42,1
"Slc41a1",0.0309248883791871,0.025576570996099,0.137,0.112,1
"Rtn4ip1",0.0310048995650123,0.015907153324479,0.118,0.095,1
"Sart1",0.0310081184311066,0.0353768241648704,0.372,0.345,1
"Retreg2",0.0310165003272522,0.0391696709150489,0.423,0.392,1
"Nmt2",0.0310261948490475,0.0371506671838466,0.35,0.32,1
"Mrpl54",0.0310335799296645,0.0490050812241368,0.526,0.507,1
"Msto1",0.0312078545085751,-0.0206640961092091,0.094,0.117,1
"Eftud2",0.0312105336293746,0.0401114907693868,0.414,0.383,1
"Timm17b",0.0313454565517445,0.0356673871527197,0.369,0.345,1
"Snrpa1",0.0313563473292335,0.0523886719921359,0.376,0.353,1
"Dusp28",0.031358729935001,-0.0236716964413587,0.079,0.1,1
"Idua",0.0314281016802366,-0.0201602450355677,0.122,0.148,1
"Psme1",0.0314559695870174,0.047801996075131,0.937,0.914,1
"Srr",0.0314649683782688,-0.0235299641404807,0.198,0.23,1
"Vps39",0.031482124076999,0.0342928004548595,0.375,0.35,1
"Rrp7a",0.0315106023772697,-0.0310504734887414,0.318,0.357,1
"Trmo",0.0315511610179121,-0.026862594342209,0.106,0.13,1
"Adh5",0.0315705499234298,0.0468926161073087,0.539,0.523,1
"Pecr",0.0316338107993038,-0.0223621296637119,0.11,0.135,1
"Zfp944",0.0316444302239004,0.0321522496098929,0.249,0.224,1
"Ubxn7",0.0316840540180873,-0.0408484410332498,0.338,0.376,1
"Hdgf",0.0318086296263961,-0.0646187313980626,0.813,0.823,1
"Cited2",0.0318660557911604,0.0591384393624031,0.456,0.428,1
"Sac3d1",0.0318856752697153,0.0270335580776912,0.132,0.11,1
"Tent2",0.0319795440694053,0.0501781984284736,0.683,0.688,1
"Nbeal1",0.0319859984605528,0.0547181713135081,0.607,0.59,1
"Specc1l",0.0320084739293292,-0.0434537114629083,0.439,0.472,1
"Imp3",0.0320190163414623,-0.047007340954364,0.562,0.598,1
"Pou2f2",0.0320194970603527,0.039194342233499,0.762,0.73,1
"Tbl3",0.0321491512057168,0.0230945561508241,0.147,0.124,1
"Atp1b3",0.0322392699011955,0.0383708073953817,0.958,0.956,1
"Mogs",0.0323429227317531,0.0177066322793057,0.357,0.324,1
"Ripk3",0.0323823731552389,-0.0206005409241693,0.115,0.139,1
"Tanc2",0.0324481837787166,0.021182766682885,0.173,0.146,1
"Slc3a2",0.0325303960968787,-0.0398899444946378,0.322,0.357,1
"N4bp2l2",0.0326185860566185,0.0369005779471543,0.736,0.722,1
"Pin1",0.0326685984855526,0.0459052243407629,0.477,0.458,1
"Ncbp2",0.0327605204090118,0.0296944266083565,0.41,0.383,1
"Aldh3a2",0.0328757311420922,0.0620878479547566,0.441,0.42,1
"Gpatch8",0.0328790788356687,0.0364617731540797,0.772,0.772,1
"Topbp1",0.0328920570071422,0.0229796612773773,0.324,0.297,1
"Exosc3",0.0330031062263594,0.0422963867931306,0.432,0.415,1
"Frs2",0.0330052015749339,-0.0441635404338668,0.543,0.59,1
"Lias",0.0330303828897515,0.0413747059153693,0.269,0.247,1
"Rbm5",0.033115274303936,0.0159822293110008,0.811,0.813,1
"Emilin2",0.0332064629988994,0.0275027833262431,0.999,0.997,1
"Tmem35b",0.0332143465859711,0.0221852392333449,0.166,0.142,1
"Pum1",0.0332706926253469,0.029191943187787,0.815,0.81,1
"Il10ra",0.0332761044240174,-0.0381346251284365,0.624,0.674,1
"Ints6l",0.033355177127163,0.0405268618820434,0.439,0.412,1
"Stat6",0.0333557928085929,0.0437987926591855,0.687,0.677,1
"Trir",0.0333726470766837,0.0325657313806789,0.83,0.82,1
"Zdhhc13",0.033374944030198,-0.0279449164888992,0.174,0.203,1
"Nelfb",0.0333993289382952,0.0186446901304648,0.431,0.395,1
"Hk1",0.0334134415334562,0.0332843337730847,0.679,0.652,1
"Pwp2",0.033445956764935,-0.0191018549807953,0.089,0.111,1
"Brpf3",0.033499644597241,-0.0285619090945871,0.193,0.225,1
"Ipo5",0.0335027908827165,-0.0347503948761732,0.413,0.448,1
"Mfap3",0.0335070548902,0.0285787350942784,0.472,0.45,1
"Gm20696",0.0335267599201136,0.0586763230503652,0.393,0.36,1
"Mafk",0.033547440334129,-0.0128107578707909,0.101,0.125,1
"Sirt2",0.0335713613274872,-0.0523580321670644,0.508,0.547,1
"Kif2a",0.0336057106965055,0.0551248077526941,0.411,0.385,1
"Pkdcc",0.0336332163708855,0.0432136300549119,0.33,0.303,1
"Stx17",0.0338465171064535,-0.0364081496306958,0.382,0.418,1
"Ube2j2",0.0338870132339741,0.0282241195089896,0.525,0.495,1
"Dph6",0.0339833135472317,-0.0424468300413957,0.311,0.349,1
"Ube2e2",0.0341825049872639,0.0804700599049193,0.521,0.505,1
"Nedd1",0.0342107066392729,-0.0364441029640248,0.289,0.324,1
"Eif3m",0.0342547628313534,-0.0418178849383917,0.852,0.87,1
"Malsu1",0.0342648441708025,0.0222037833200446,0.495,0.474,1
"Phtf1",0.0342668366913804,0.0391934598096685,0.204,0.178,1
"Trim34a",0.0343063720374466,0.0189597114376733,0.27,0.237,1
"Slu7",0.0343651040700504,0.0432112221707572,0.471,0.445,1
"Epm2aip1",0.034412636648726,-0.0278105595453743,0.143,0.167,1
"Zfp874b",0.0344196622701197,-0.0223787500964159,0.128,0.153,1
"Pcna",0.0344680835612565,0.0421704850855142,0.566,0.54,1
"Fbxo31",0.0344912309368468,-0.0253165270050476,0.182,0.214,1
"Gtf2h3",0.0345197061384684,0.0186759007492664,0.132,0.109,1
"2700097O09Rik",0.0345465421682142,-0.023208723414393,0.136,0.161,1
"Smim8",0.0345556624236724,-0.0256884546417148,0.197,0.228,1
"Ppa1",0.0346128151213765,0.0317406957269769,0.227,0.201,1
"Tbc1d9b",0.0346339172989453,-0.0595600557710279,0.681,0.705,1
"Rcan3",0.0346454081640278,-0.0220864262920747,0.21,0.245,1
"Tdrd3",0.0346975025803568,-0.0339483324742997,0.333,0.37,1
"Cct8",0.0347320439582499,0.0244925996904779,0.847,0.819,1
"Rfesd",0.0347649791270381,0.0144969095496433,0.134,0.114,1
"Scaf1",0.0348193955317591,-0.0313620843343237,0.339,0.378,1
"Ttc37",0.0348260655209153,-0.0450704001141151,0.345,0.377,1
"Txndc17",0.0348810059396216,-0.0395411363672609,0.899,0.893,1
"Arhgef2",0.0348955449741433,0.0278790415971479,0.624,0.598,1
"Snx27",0.0349948533299177,-0.0504030183112177,0.609,0.644,1
"Eif2ak3",0.0351198462471657,0.0474697337133581,0.482,0.457,1
"Crtc3",0.0351905336430736,0.0432206881990543,0.485,0.463,1
"Tspyl1",0.0353102864674791,0.0406615712720211,0.417,0.39,1
"Zfp763",0.0353522509558179,-0.0196336640621838,0.103,0.127,1
"Supv3l1",0.0353770669691059,-0.0367881896768906,0.11,0.132,1
"Tnfrsf11a",0.0354466979447614,-0.0522337584312646,0.377,0.411,1
"Prdm15",0.035449101631247,0.0332770536311643,0.16,0.136,1
"Rrp9",0.0354644978485247,-0.0228977299079759,0.112,0.137,1
"Mamld1",0.0355625579945409,0.0478516522462598,0.348,0.32,1
"1190007I07Rik",0.0356593543448508,-0.0244428354183122,0.213,0.247,1
"Tmem63a",0.0356695769342229,-0.038167745182794,0.271,0.3,1
"Polh",0.035694542548364,-0.039829952438351,0.12,0.144,1
"Sh3bp2",0.0357535679511857,0.0417727190547083,0.552,0.534,1
"Tent4b",0.0358023131341391,0.0338230988992138,0.562,0.525,1
"Zfp971",0.0358826480000311,-0.0286301289443188,0.376,0.418,1
"Ak8",0.0358949229601165,0.0585125241037423,0.284,0.258,1
"Otulin",0.0359010895757585,0.0466257619939425,0.588,0.57,1
"Tcp1",0.03600820571136,0.0521815784476908,0.752,0.736,1
"Nvl",0.036081152658123,0.0170473837438079,0.391,0.361,1
"Myd88",0.0364351321141609,0.0230554571283941,0.383,0.36,1
"Eif2ak4",0.0364481087190879,-0.0344302203131465,0.267,0.298,1
"Tec",0.0365008636440396,-0.0770081923989806,0.706,0.713,1
"Zfp646",0.036547670084663,-0.0363272373476112,0.23,0.266,1
"Bpgm",0.0367323723456027,0.021584303265816,0.126,0.104,1
"Usp38",0.0368556892124436,0.051394157719677,0.391,0.369,1
"Med23",0.0368562189406531,-0.030114823786923,0.262,0.296,1
"Xpr1",0.0368803174195881,0.0385957528619061,0.733,0.715,1
"Isg15",0.0368840989453856,-0.0551111515500836,0.128,0.151,1
"Clns1a",0.036892614660436,0.0313317203693456,0.429,0.405,1
"Gm4356",0.0369020825676628,0.0188724352237912,0.1,0.08,1
"Elp3",0.0370107658177554,-0.0291893170838964,0.303,0.338,1
"mt-Co3",0.0370214924974873,0.00364319137281299,1,0.999,1
"Safb",0.0372749107436915,0.036661660436355,0.497,0.474,1
"Tnpo1",0.0373064204330256,0.0405258517122651,0.858,0.851,1
"Sh3bgrl",0.0373513814979701,-0.0510202861634022,0.99,0.986,1
"Dcps",0.0374819022443206,0.0476965270158823,0.331,0.305,1
"Bbs9",0.0374832236716049,-0.0493748461003547,0.273,0.306,1
"Sugt1",0.0374889567883135,0.0310164814992329,0.716,0.697,1
"Sp140",0.0375374811964955,-0.0478678623523308,0.507,0.534,1
"Timm10",0.0375421149012541,-0.028424691833256,0.323,0.364,1
"Csnk1g3",0.037651962959365,0.0457213680804109,0.598,0.58,1
"Zfp931",0.0377049127261999,0.0322528606611132,0.212,0.189,1
"Eif2b1",0.0377264213001071,-0.0206832441263326,0.203,0.235,1
"Rfc2",0.0377274384014442,0.0314504730304468,0.341,0.308,1
"Rab7",0.0379252425764438,0.0350342710309717,0.901,0.879,1
"Ncapd3",0.0379876839876969,0.0254763975181074,0.167,0.143,1
"Ifi207",0.0380633239654136,-0.101370849503098,0.559,0.573,1
"Hmgcl",0.0380962458823144,0.0507997598925493,0.436,0.419,1
"Gm17655",0.0382501962541065,0.0244131918692402,0.102,0.083,1
"Pgm2",0.0383025191180687,0.0244142392721708,0.189,0.163,1
"2310033P09Rik",0.0383423895574567,-0.0444642277770443,0.355,0.39,1
"Fasn",0.0383630797752773,0.0285505323171108,0.215,0.191,1
"Tstd2",0.0384414078101067,0.0234746065706858,0.242,0.216,1
"Pfdn5",0.0384526322967602,-0.0450363974191479,0.982,0.965,1
"Edem3",0.0384654305963629,0.0362565970930699,0.363,0.338,1
"Cnst",0.0385605964828671,0.0377526565250191,0.481,0.457,1
"Slc8b1",0.0385968675878476,0.0392304886537749,0.557,0.527,1
"Rnf166",0.038639923319337,0.0409483154652769,0.422,0.395,1
"Agk",0.0386730053817931,-0.0264364118546667,0.217,0.248,1
"Prmt3",0.0387068139917036,-0.0435089471943703,0.345,0.372,1
"Trmt1",0.0387400075294713,0.0463809324469346,0.672,0.659,1
"Erg28",0.0387689490760957,0.037247715117731,0.355,0.329,1
"Cbfa2t3",0.0387693395674764,0.0355119633952494,0.685,0.645,1
"Lrba",0.0387785044385506,-0.060543733652779,0.55,0.587,1
"Usp18",0.0388112219242494,-0.0124295393127589,0.095,0.118,1
"Wdfy3",0.0389330117078837,-0.0631123575734498,0.761,0.772,1
"Shld2",0.0389638966975984,0.0531299358820096,0.269,0.244,1
"Ube2n",0.0390340315483314,0.0345728726019811,0.734,0.711,1
"Slc39a14",0.0390778461427254,0.0301056421398579,0.125,0.104,1
"Actr10",0.039097005864836,0.0193347429596641,0.587,0.564,1
"Fut11",0.0391766845947727,-0.035058261607727,0.328,0.361,1
"Lrrk1",0.0391894287669995,0.0787751047692897,0.719,0.719,1
"Mrps35",0.0392124364504235,0.027364735799953,0.287,0.263,1
"Krr1",0.0393172298906271,0.0332314795420344,0.316,0.292,1
"Pabpc4",0.039337865785696,-0.0489420507764769,0.353,0.387,1
"Wbp1l",0.0394083963576403,0.0445325208042271,0.613,0.601,1
"Dele1",0.0394317411780674,0.0182628998278227,0.23,0.202,1
"Eif2d",0.0394339802846374,0.0316695367045079,0.169,0.145,1
"Noc2l",0.0394675477453097,-0.0314215882156888,0.335,0.373,1
"Tmx4",0.0395174725500335,0.039542954063585,0.167,0.144,1
"Ccnyl1",0.0397026777400294,0.0270019919918441,0.136,0.114,1
"Suclg1",0.0397961771077016,0.0317340655425571,0.603,0.577,1
"Pacs1",0.0398564225400572,-0.0496288751802341,0.74,0.778,1
"Phlpp2",0.0398883117501025,0.0278376114204822,0.226,0.199,1
"Marc2",0.0399947231106807,0.0488380979977272,0.722,0.69,1
"Becn1",0.0400232787749461,0.0442445166158613,0.541,0.523,1
"U2af2",0.0400597566248047,0.0317216095786739,0.565,0.545,1
"Hace1",0.0401184830349816,0.0267313620271906,0.318,0.287,1
"Wrb",0.0401322448614893,0.0267495036980808,0.11,0.09,1
"Dcp1b",0.0401415805128945,-0.0340292438981671,0.266,0.298,1
"Pip5k1c",0.0401813423148322,0.0394582232037203,0.442,0.428,1
"Hint2",0.0401857808461266,-0.053745252351414,0.542,0.575,1
"Pcgf3",0.0404047133323636,-0.0288122081591557,0.359,0.395,1
"Phf21a",0.0404404020440334,0.061766938666336,0.894,0.886,1
"2300009A05Rik",0.0404405930347579,-0.0265630647206439,0.193,0.221,1
"Large1",0.0405684535420198,0.0676126892017819,0.535,0.506,1
"Tor1a",0.0405782274141056,0.0403444615338029,0.534,0.516,1
"Rab14",0.0406322031645934,0.046160822886256,0.948,0.943,1
"Wdyhv1",0.0406435426679157,0.0037207457427976,0.19,0.163,1
"Unc13d",0.0406515279971358,-0.0319234675971058,0.251,0.284,1
"Srsf3",0.0406760995088821,0.0330376180428278,0.916,0.916,1
"Rsrc1",0.0406927852856872,0.058200504113979,0.804,0.788,1
"Aggf1",0.0406993489398199,0.0442342143119522,0.563,0.538,1
"Mbnl2",0.040846473679863,-0.0393733849659199,0.968,0.968,1
"Cdh23",0.0408909832094088,0.0169555923166599,0.352,0.33,1
"Dusp3",0.0409060468860046,-0.0564339391755437,0.926,0.936,1
"Ube2v1",0.0409490818066172,0.0259119205852092,0.155,0.132,1
"Tmem234",0.0410372552972042,0.0465730792802665,0.86,0.829,1
"Chmp3",0.0410395792468636,-0.0498394942161571,0.766,0.781,1
"Cct4",0.0410494846032186,0.00957054003784674,0.849,0.821,1
"Pitrm1",0.041052467920791,-0.0273614395308188,0.224,0.252,1
"Tent4a",0.0411885757098666,-0.0218341661099662,0.146,0.171,1
"Zfp609",0.0411961108449522,0.0426810147866807,0.47,0.435,1
"Hs1bp3",0.0412021472012688,-0.0177451949667779,0.111,0.135,1
"Cenpv",0.0412269220848014,-0.0430814712135791,0.182,0.207,1
"Lage3",0.0412963002274529,0.0345947874716452,0.414,0.396,1
"Rpp21",0.0413773823090713,0.0449559649590205,0.592,0.566,1
"Cipc",0.0414986366352579,0.02576338333533,0.119,0.098,1
"Trp53",0.0414988677124002,-0.0375523399852614,0.45,0.478,1
"Gm4951",0.0415239894295719,-0.106101724304895,0.699,0.727,1
"Ubap2",0.0416028458908787,-0.0215869639470576,0.345,0.382,1
"Arid4a",0.0416660246138601,0.0458413188058587,0.742,0.733,1
"Metap2",0.041704657264937,-0.0588645616545918,0.85,0.858,1
"Auh",0.0419203711920031,0.0425885426964169,0.476,0.459,1
"Pex19",0.0419402285742545,-0.033161880770903,0.299,0.339,1
"Lsm10",0.0419529301898277,0.0540383977528349,0.474,0.465,1
"Mknk1",0.0421770270885136,0.0294936003660318,0.43,0.404,1
"Orm3",0.042197948531164,0.0312223081814424,0.116,0.095,1
"Tmem192",0.0422698204862361,0.0348049326700778,0.358,0.339,1
"Tex261",0.0423204416547227,0.0499104524626617,0.673,0.659,1
"Gorab",0.0423217302767947,-0.0244692644707104,0.134,0.157,1
"Zfp281",0.0423258503659933,-0.0431448101693285,0.32,0.357,1
"Plec",0.0423332745250093,-0.0631873866169346,0.492,0.523,1
"1700021F05Rik",0.0425179887699843,-0.0136187691210364,0.276,0.31,1
"Spns1",0.0427474153487161,0.0389063354486878,0.226,0.204,1
"Pds5b",0.0427940875915786,0.0501741529569262,0.59,0.577,1
"Poldip3",0.0428499347078703,0.0366523916502657,0.487,0.476,1
"Cluap1",0.0430411968063613,-0.0257776455281872,0.172,0.202,1
"Bag3",0.0431490079180515,0.0330367257766734,0.389,0.364,1
"Mast4",0.043156643028591,0.0104523815317243,0.195,0.17,1
"Tmbim4",0.0432786346305684,0.0507051085572994,0.82,0.807,1
"Ncor2",0.0432948888881114,0.0486054046218419,0.577,0.56,1
"Csgalnact2",0.0433570082478591,0.0542859278227237,0.544,0.521,1
"Atpsckmt",0.0433956205301931,0.0283808469396601,0.252,0.227,1
"Smim10l1",0.043456715248458,-0.0427666384422472,0.501,0.527,1
"Atxn7",0.0435021398463097,0.0354541589064303,0.655,0.641,1
"Yif1b",0.0435164343636891,0.0332587518941231,0.452,0.436,1
"Ccdc171",0.0437780805382375,0.0413974006204269,0.353,0.321,1
"Chd1l",0.0438181270666151,0.025508905364611,0.171,0.146,1
"Mthfsl",0.0439903712102577,0.0305787885814635,0.432,0.411,1
"Slc30a7",0.04400734264497,0.0502310255277277,0.581,0.551,1
"Ptpn9",0.044139978222911,0.0491978463162435,0.448,0.422,1
"Ogfod2",0.0442116840296648,0.0205183803895227,0.127,0.107,1
"Kansl1l",0.0442782160574152,-0.0617565798429983,0.367,0.402,1
"Tox4",0.0442919466527923,0.035487874294021,0.552,0.535,1
"Sh3rf1",0.0443351255210294,0.0535528707257787,0.326,0.299,1
"Tbpl1",0.044383416295227,0.0412022347902708,0.391,0.365,1
"Lims1",0.0444390517162219,0.0336751664914821,0.966,0.963,1
"Pde6d",0.0444559275975567,0.0353326844478971,0.355,0.328,1
"Ube2m",0.0445952137884812,-0.040643273381282,0.503,0.552,1
"Tufm",0.0446614950995314,0.0153543247823967,0.367,0.342,1
"Slc22a17",0.0446918446381728,-0.0363134757313638,0.377,0.413,1
"Gpbp1l1",0.0447531516683339,0.0345712830283281,0.593,0.575,1
"Slc10a7",0.0447620801004572,0.0525825691003385,0.591,0.567,1
"Nat2",0.0448062043316054,0.0189779284778483,0.134,0.111,1
"Fcho2",0.0448374322411357,0.0324690862387111,0.917,0.919,1
"Idh3b",0.0449866144676976,0.0422397852153604,0.498,0.472,1
"Seh1l",0.045204595657544,0.0194756740370708,0.349,0.317,1
"Mtrex",0.0452558470771891,0.0342119391913421,0.401,0.367,1
"Rnf170",0.0452698991027167,-0.0218160369286126,0.166,0.194,1
"Il1a",0.0456823292184557,0.0206681251377351,0.115,0.094,1
"E4f1",0.0457291886183645,0.0262635611174541,0.232,0.205,1
"Men1",0.0457387283356762,0.0130560419754676,0.18,0.156,1
"Pde1b",0.0457451681331028,0.0175089865086566,0.127,0.104,1
"Hnrnph1",0.0457564649255552,0.0137108549087481,0.861,0.861,1
"Tango6",0.0457993129621595,-0.0397665580966735,0.281,0.315,1
"Dip2b",0.0458063466418469,0.0458736311136621,0.751,0.74,1
"Wrnip1",0.0458269417640505,0.0263083208987434,0.184,0.161,1
"Gbp3",0.0458726822218926,-0.044827205385614,0.455,0.492,1
"P2rx1",0.0458802853806724,0.0451776610001922,0.462,0.435,1
"Zfp595",0.0459201068831459,0.02735528406959,0.124,0.103,1
"Irak1",0.0459731092126893,-0.0608336400733821,0.667,0.688,1
"Cdk4",0.0459894659884438,-0.0346199779017879,0.487,0.525,1
"Zmynd8",0.0459908848017873,-0.0658157742722738,0.789,0.817,1
"Mbip",0.0460219141274488,-0.0380053641460841,0.248,0.28,1
"Scly",0.0460649297825185,-0.0192997422313117,0.228,0.259,1
"Rbm15",0.0460771454110566,-0.0271739560339326,0.204,0.231,1
"Fam110a",0.0461592452598752,-0.0245293783112908,0.093,0.114,1
"Tceal9",0.0462202027487173,-0.0342045851281245,0.306,0.337,1
"Kin",0.0463263708133213,0.0411301541322869,0.307,0.284,1
"Top3b",0.0463352550203321,-0.0283447279493237,0.25,0.282,1
"Ccdc97",0.0463660687722783,0.0307750034690828,0.245,0.22,1
"Pcif1",0.0463998247486433,0.0337487846451501,0.478,0.45,1
"Mvb12b",0.0465588778496842,0.0281873275954084,0.278,0.251,1
"Gga1",0.0468702111932333,-0.0436406976765215,0.46,0.497,1
"Cyb561a3",0.0469327911196383,0.0156956467841475,0.164,0.14,1
"Bhlhe40",0.0469538607246556,0.0450718356060771,0.84,0.818,1
"Dennd1c",0.047019260863851,0.0423675798976408,0.424,0.405,1
"Atg4c",0.0470569718877961,0.0532155142940904,0.584,0.554,1
"Slc12a9",0.0470594168892747,0.0320963386938075,0.259,0.234,1
"Llph",0.047069687953479,0.0516271904080189,0.775,0.776,1
"Csnk1g2",0.0471691221146055,-0.0417968227623258,0.431,0.47,1
"Rrp36",0.0471738732730272,0.0316135827026691,0.346,0.317,1
"Osbpl9",0.0472636249374499,0.0486733526904251,0.934,0.919,1
"Trappc2",0.0473674500759586,0.0340760897326919,0.205,0.179,1
"Casp7",0.0473969918363871,0.0423898130762152,0.309,0.288,1
"Snx32",0.0474386374050993,0.0232399249858692,0.106,0.086,1
"Phf2",0.0475541266356915,0.0359669406724168,0.375,0.347,1
"Fgd2",0.0475605910318105,0.0167384826236006,0.174,0.149,1
"Spr",0.0476243372257018,0.0352871988646344,0.469,0.437,1
"Med11",0.0477090971972187,-0.0289556146329599,0.342,0.38,1
"Zfand6",0.0477725323384461,0.0421192258406899,0.834,0.826,1
"Smg9",0.0477755935790512,0.0397886695080288,0.235,0.217,1
"Pcnt",0.0478385308283953,-0.023851649865772,0.305,0.341,1
"Golga1",0.0478592484681827,0.0382288713563718,0.34,0.313,1
"Sin3b",0.0479826844467987,0.0299440093332297,0.774,0.753,1
"Nktr",0.0481833671838157,0.0374744959048892,0.763,0.749,1
"Timm29",0.0482334196613148,-0.0286784130038252,0.144,0.168,1
"Dcakd",0.0482613169663943,-0.0493673899717968,0.374,0.409,1
"Bptf",0.0482822125572755,0.0283000557712496,0.787,0.777,1
