"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ptprm",1.21794493899575e-07,-0.289981667390562,0.897,0.909,0.00195273112069188
"Cpq",2.54806503247263e-07,-0.290749892681006,0.777,0.839,0.00408531266656336
"Sbf2",2.05141499387274e-06,-0.29183051307218,0.794,0.84,0.0328903365967616
"Gm20388",3.06770695134821e-07,-0.292170859198496,0.623,0.734,0.00491845455509658
"AC149090.1",2.38840179262452e-11,-0.292640486196579,0.412,0.569,3.8293245941149e-07
"Ndfip1",4.48275901029937e-10,-0.29363231310507,0.821,0.877,7.18720752121298e-06
"Cd81",2.77026461961497e-10,-0.293914976233939,0.804,0.847,4.44156526462868e-06
"Slc1a2",2.55406308569828e-17,-0.296444091315198,0.196,0.395,4.09492934530005e-13
"Mpzl1",4.87556589887756e-12,-0.296678118837292,0.169,0.319,7.8169948056704e-08
"Phc2",4.56675136346416e-07,-0.297743888321436,0.576,0.679,0.00732187246104209
"Rock2",7.22550596977771e-08,-0.299038176207735,0.816,0.868,0.00115846537213446
"Hbegf",3.64425745001528e-07,-0.299156483683489,0.404,0.534,0.0058428379696095
"Csf1r",4.6279547994285e-14,-0.300627281359367,0.906,0.925,7.41999992992372e-10
"Colec12",3.4564837370359e-07,-0.302312629144699,0.056,0.131,0.00554178037558966
"Marcksl1",2.5848633648441e-06,-0.304065266879636,0.625,0.716,0.0414431143285455
"Apc",8.0238829802342e-08,-0.306340452101558,0.48,0.609,0.00128646915822095
"Smchd1",2.63620383758245e-07,-0.3080290907756,0.662,0.76,0.00422662561279594
"Sema6d",2.15187059172558e-08,-0.308760919473506,0.657,0.752,0.000345009411971363
"Paqr9",1.82704657831297e-11,-0.3095307143941,0.653,0.768,2.92930377900918e-07
"Abl2",7.31505480235571e-07,-0.314203091524191,0.566,0.677,0.0117282273646169
"Abca1",1.00394957429549e-09,-0.315423885173955,0.906,0.934,1.60963235246795e-05
"Abcg3",2.81824468450391e-08,-0.319676923774165,0.579,0.686,0.000451849170266511
"Snx5",9.11419062019899e-08,-0.320533046812109,0.744,0.797,0.0014612781821365
"Gfra2",1.9794201183586e-13,-0.320898456610898,0.22,0.392,3.17360427576434e-09
"Specc1l",1.79191363396989e-07,-0.32125640948179,0.489,0.612,0.00287297512934392
"Sash1",5.68070472691479e-07,-0.327225273902829,0.845,0.893,0.00910787388866248
"Tra2a",1.25778033695826e-07,-0.3273925464562,0.606,0.716,0.00201659921424518
"Ubb",2.30548977715112e-06,-0.331336158692543,0.751,0.785,0.036963917597064
"Trf",1.79646406339807e-09,-0.331395974097387,0.785,0.841,2.88027083284613e-05
"Blvrb",6.43506908255219e-10,-0.332199096910645,0.673,0.737,1.03173462600559e-05
"Arhgap10",2.32017600244032e-13,-0.332703001099017,0.136,0.285,3.71993818471257e-09
"Cerk",7.29549174001459e-11,-0.332993866935067,0.465,0.608,1.16968619067654e-06
"Msr1",4.28615785388181e-11,-0.334224343475317,0.82,0.874,6.87199688712871e-07
"Frmd4b",4.78068265842172e-12,-0.337606015642741,0.941,0.953,7.66486850624754e-08
"C5ar1",3.25564007402427e-13,-0.337673797833331,0.203,0.375,5.21976773068311e-09
"Snx6",3.05838872628827e-10,-0.339193055566463,0.394,0.535,4.90351464485798e-06
"Fosb",3.19682333725699e-08,-0.344000831946869,0.824,0.865,0.000512546685662414
"Slc48a1",5.57048403472027e-12,-0.348405213509991,0.323,0.487,8.93115705286701e-08
"Sfmbt1",5.62439653911764e-11,-0.35005037379183,0.409,0.559,9.01759497116731e-07
"Pde1c",3.18235865508041e-12,-0.352744116318309,0.023,0.111,5.10227563169042e-08
"Csrp1",6.18623527517456e-10,-0.358116847922881,0.653,0.757,9.91839101668738e-06
"Nfxl1",7.39073173052828e-16,-0.358851340747895,0.385,0.597,1.1849560183556e-11
"Cltc",2.53898497028468e-13,-0.359425944101477,0.833,0.903,4.07075460285743e-09
"Dab2",4.30985056461588e-07,-0.361817366419017,0.596,0.698,0.00690998341024865
"Samd4",3.63947490592246e-09,-0.365497298924768,0.52,0.653,5.83517011666548e-05
"Cd55",2.33527721531365e-17,-0.366697412081301,0.094,0.258,3.74414995931238e-13
"Slc22a23",3.7274173189374e-18,-0.370731148155,0.176,0.37,5.97616818745233e-14
"C1qb",1.40925333485952e-15,-0.373615646292893,0.926,0.951,2.25945587178027e-11
"Tfrc",3.17754076611665e-14,-0.373839972273796,0.184,0.351,5.09455111031482e-10
"Lyz2",5.74563416602317e-13,-0.375824251072403,0.971,0.975,9.21197525838496e-09
"Nrip1",2.19978754261675e-06,-0.379105989884944,0.75,0.825,0.0352691936707743
"Itsn1",1.98349042430079e-10,-0.381789503921855,0.773,0.841,3.18013019728146e-06
"Aoah",1.01235548909324e-08,-0.385765857814907,0.528,0.645,0.000162310955566319
"Helz2",4.86448698663724e-12,-0.3882276582997,0.497,0.661,7.79923198567549e-08
"Fmnl2",4.67528647112242e-10,-0.388917175359131,0.866,0.905,7.49588679915058e-06
"Chp2",1.86873324276748e-22,-0.389056029222128,0.199,0.43,2.9961400081291e-18
"Plxna4",2.56549590779558e-14,-0.389438283994398,0.196,0.364,4.11325958896865e-10
"Dmxl1",6.87654062278383e-09,-0.392367463566561,0.506,0.645,0.000110251575805093
"Isg15",1.19681499616418e-08,-0.401077698620571,0.329,0.458,0.000191885348335003
"Retnla",2.15999609348895e-28,-0.405902979344472,0.085,0.306,3.46312173669083e-24
"Srgap2",5.25516583894892e-11,-0.407303774921675,0.782,0.851,8.42560738958681e-07
"Lrrc8c",5.63608706133031e-09,-0.409927263511931,0.559,0.675,9.03633838543089e-05
"Ddx60",4.81144369866701e-09,-0.411666798800052,0.578,0.701,7.71418768207282e-05
"Slc7a8",4.49220863021173e-15,-0.417496155663758,0.712,0.823,7.20235809681846e-11
"Fcgrt",5.30706874448987e-15,-0.42166608535619,0.561,0.7,8.50882331804062e-11
"Tbxas1",3.22775069970045e-08,-0.424113990582165,0.748,0.829,0.000517505269682974
"Lima1",1.85464355191149e-06,-0.435340829969898,0.478,0.589,0.029735500067797
"Thrb",2.46999830133908e-10,-0.436014654892045,0.634,0.739,3.96014827653695e-06
"Rnf150",1.03185007125094e-22,-0.446672664141917,0.138,0.353,1.65436521923663e-18
"Abcc3",5.68931985372533e-15,-0.447840255552899,0.49,0.644,9.12168652147783e-11
"Cd209g",3.82218150927737e-36,-0.456959213984933,0,0.186,6.12810361382441e-32
"Ccdc148",4.64393414828759e-24,-0.461575425417514,0.206,0.451,7.44561961994949e-20
"Cdk6",9.7503415951706e-26,-0.462977055897797,0.106,0.321,1.5632722679537e-21
"Arhgef3",4.65672620015432e-16,-0.479255256793921,0.57,0.73,7.46612911670743e-12
"Wwp1",2.95681754002937e-17,-0.481655653243347,0.561,0.714,4.74066556192909e-13
"Pkp4",5.73364026945398e-10,-0.482065596271294,0.764,0.817,9.19274544401556e-06
"Pitpnc1",5.09725902087729e-17,-0.482140322734317,0.915,0.938,8.17243538817256e-13
"Timp2",4.75657500123675e-14,-0.482366418319544,0.538,0.678,7.62621669948288e-10
"Iqgap2",4.20330058029192e-17,-0.489292417520902,0.628,0.762,6.73915182038203e-13
"Ninj1",6.23183446533335e-21,-0.492963819632179,0.632,0.752,9.99150019826896e-17
"Timd4",6.06115818826241e-22,-0.505881476632768,0.847,0.888,9.71785492324112e-18
"Pcolce2",4.11897734663039e-20,-0.515276186008749,0.413,0.624,6.60395637985251e-16
"Anapc15",9.06874644093978e-14,-0.518252624874715,0.475,0.643,1.45399211687588e-09
"Dip2c",7.8409348581911e-18,-0.527627301114452,0.759,0.838,1.25713708581378e-13
"Pf4",2.52637675493839e-31,-0.535724619289388,0.055,0.273,4.05053985119272e-27
"Wfdc17",2.62492372148843e-18,-0.540268268521229,0.947,0.944,4.2085402026624e-14
"Alb",1.09174701641062e-13,-0.54855300628435,0.293,0.47,1.75039799141115e-09
"Rsad2",7.51703246193346e-10,-0.555450460202547,0.438,0.587,1.20520581462179e-05
"Kcna2",2.42516036983354e-21,-0.576304187351232,0.331,0.555,3.88825962095412e-17
"Vcam1",7.41130827840809e-11,-0.577758384280685,0.649,0.774,1.18825505627717e-06
"Tanc2",2.08439829062737e-20,-0.646425804217641,0.641,0.785,3.34191577936286e-16
"Hdac9",3.62957944836388e-26,-0.647814055106232,0.881,0.921,5.8193047295618e-22
"Zdhhc14",9.96846770561946e-28,-0.653676470246032,0.734,0.867,1.59824442724197e-23
"Ccl2",2.60890451594339e-14,-0.665273370341154,0.096,0.239,4.18285661041203e-10
"Bank1",2.58010025171455e-29,-0.673744532197552,0.841,0.895,4.13667473357394e-25
"Slc9a9",4.76529967603279e-31,-0.686168514236381,0.801,0.883,7.64020497058337e-27
"B4galt6",1.02821354155192e-21,-0.693912882741537,0.459,0.654,1.64853477117019e-17
"Cdh5",3.943394676611e-40,-0.697057602889446,0.661,0.849,6.32244468501042e-36
"Hspa1a",7.97519936039307e-11,-0.714905011651816,0.501,0.599,1.27866371345182e-06
"Il10",9.90124378638993e-10,-0.734177642580196,0.141,0.262,1.5874664162719e-05
