"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Dcaf13",0.0881186473113568,-0.0811555116708903,0.503,0.589,1
"Rpl15",0.0882219511401427,0.0888914270532495,0.993,0.989,1
"Cnpy2",0.0882536973901085,-0.108682648357459,0.758,0.795,1
"Kctd3",0.0883545694840536,0.0515146055946994,0.222,0.151,1
"Rufy2",0.0884037711780895,-0.0378007574808765,0.163,0.243,1
"Msto1",0.088483229506531,-0.0268507765109717,0.118,0.189,1
"Zfp703",0.0884843225835138,-0.13807838102732,0.595,0.676,1
"Washc4",0.0885021647620044,0.0909780356495535,0.758,0.741,1
"Mvb12b",0.0885357418721369,-0.08863919901492,0.209,0.281,1
"Uchl3",0.0886285135685302,-0.0608978116542533,0.425,0.519,1
"Rab5c",0.0887066982893135,-0.0796799398048376,0.922,0.951,1
"Stat2",0.088755054193478,-0.162983591685559,0.464,0.519,1
"Myo18a",0.0888419749477558,0.11839610013905,0.654,0.616,1
"Fam210b",0.0889081016351484,-0.0135722781336327,0.137,0.216,1
"Rbm10",0.0889851538674409,-0.0472065012220316,0.379,0.47,1
"Fuca1",0.0890459977876801,0.139422566574118,0.889,0.859,1
"Lrrc41",0.0891197950421846,-0.0532196879857976,0.497,0.589,1
"Arhgef10l",0.0891211050990289,-0.111049915867698,0.399,0.497,1
"Cyb5d2",0.0891585155604821,0.0490574125972031,0.209,0.141,1
"Ptprm",0.0891769003686553,-0.283285382407356,0.15,0.222,1
"Nlrp3",0.0892769947610863,-0.00363310223263605,0.163,0.249,1
"Tor1aip1",0.0895623688823409,-0.0917438884965223,0.935,0.957,1
"Nedd8",0.0895774644375273,0.117704195923369,0.961,0.962,1
"Stam",0.0895846465199579,-0.0178278017731815,0.327,0.449,1
"Commd1",0.0896954398300539,-0.0787011883443269,0.614,0.692,1
"Cmc4",0.0902120965457107,-0.0228951925649369,0.098,0.168,1
"Smarca2",0.0902286379512648,0.145793359239298,0.765,0.795,1
"Dock7",0.0902318980893964,-0.0699618545540919,0.824,0.919,1
"Cebpa",0.0902533195760159,-0.0728578287010424,0.68,0.773,1
"Gosr1",0.0903070775741476,-0.0281149621679005,0.418,0.541,1
"Arfip1",0.0903508638927013,-0.0461465527829263,0.281,0.373,1
"Mthfd2",0.0905808642512331,0.0753231031479237,0.582,0.503,1
"Ppil2",0.0906061560682194,-0.0761749712859953,0.614,0.741,1
"Rnaset2a",0.0906090354659638,0.151181535454916,0.928,0.946,1
"Mettl16",0.0906273088000516,-0.0593600350106087,0.366,0.481,1
"Rnf4",0.090799104035245,-0.0686332046953539,0.608,0.73,1
"Dpp4",0.0908001012872965,0.18324560489372,0.386,0.319,1
"Emg1",0.0908358248038442,-0.0535601006749671,0.732,0.811,1
"Lrmp",0.0908428506313488,0.0974301348004002,0.856,0.827,1
"Tbcc",0.0908560917814758,-0.0427696842588264,0.32,0.4,1
"Cfp",0.090861063917882,0.0945702157895818,1,1,1
"Pdss2",0.0910184735481587,-0.059444165107975,0.464,0.562,1
"Leo1",0.0910397960552888,-0.0486866783027464,0.183,0.254,1
"Ndfip2",0.0911505027361201,-0.103171963017024,0.582,0.665,1
"Kif1bp",0.0911785020979832,-0.0115596498546645,0.32,0.422,1
"Nup85",0.0913195547477729,-0.049063995961287,0.229,0.303,1
"Ippk",0.091357981608104,-0.0569993844914371,0.131,0.195,1
"Tlr8",0.0914027114434991,-0.0630613471634461,0.118,0.178,1
"Parg",0.0914811407419301,-0.07280474583726,0.523,0.638,1
"Stx5a",0.0915463187003063,-0.0697303411513646,0.588,0.676,1
"Nsun6",0.0915629575338278,-0.0311973913070964,0.235,0.319,1
"Pbrm1",0.0916054386772962,-0.0673888438547441,0.882,0.935,1
"Riok2",0.0916482632902511,-0.0402904423679893,0.255,0.346,1
"Phc3",0.0916548798694209,-0.0450773432284367,0.588,0.714,1
"Vcpip1",0.0916935442009622,-0.0818237174011398,0.706,0.789,1
"Gins4",0.0918120631460213,-0.0291516272360999,0.307,0.405,1
"Sdf4",0.0919054937876932,0.103794631021709,0.915,0.968,1
"Thoc3",0.0920892965328166,0.0889128734711918,0.556,0.454,1
"Mrps30",0.0921906335116145,-0.0483640751229594,0.386,0.459,1
"Adss",0.0921946916140908,-0.110747931666779,0.745,0.822,1
"Ranbp2",0.0923136398920861,-0.107682131719934,0.706,0.838,1
"Nsmf",0.0923212826402683,-0.0519381929514799,0.203,0.281,1
"S100a10",0.0923663044635663,-0.116344176223906,1,0.984,1
"Ankrd54",0.0924521639197186,0.0407257704655368,0.222,0.151,1
"Akr1c13",0.0925080930340659,0.103016576562185,0.614,0.551,1
"Rtca",0.092534405455196,-0.0426568331620255,0.327,0.422,1
"Zfp944",0.092608100465316,0.0815094747894053,0.288,0.211,1
"Mob2",0.0927299891332649,-0.0640830660419647,0.49,0.584,1
"Atp1a3",0.092742659111615,0.0898619865298038,0.889,0.908,1
"Cdip1",0.0927714302763409,-0.076548729648699,0.307,0.4,1
"1110004F10Rik",0.0927763503305293,-0.0862819588358273,0.752,0.859,1
"Nhsl2",0.0928221147247169,0.0862005983585867,0.843,0.843,1
"Ankle2",0.0929287424530798,0.0714192502719804,0.732,0.665,1
"H2-Ke6",0.0929577345412665,0.0906973085206649,0.484,0.395,1
"Mapk8ip3",0.0930173892356144,0.127454914468895,0.451,0.378,1
"Clcn5",0.0931768613774083,-0.142857557202273,0.444,0.524,1
"Rnf40",0.0931808418442373,-0.045077457662093,0.203,0.286,1
"Trim47",0.0931838823150087,0.00642023269029773,0.19,0.292,1
