NAME	TITLE	SCORE	
Garnl3	na	-0.40866256	
Cemip2	na	-0.40871203	
Glrx3	na	-0.40872037	
Telo2	na	-0.40889525	
Cep68	na	-0.40915683	
Prkar2a	na	-0.40924105	
Kpna6	na	-0.40942654	
Kifap3	na	-0.40964517	
Acod1	na	-0.40992638	
Slc39a14	na	-0.4099609	
Bmi1	na	-0.41004947	
Mfsd9	na	-0.41006798	
Cops6	na	-0.41025642	
Cltc	na	-0.41065058	
Prdx4	na	-0.4109744	
Pus7l	na	-0.41111982	
Prepl	na	-0.4112827	
Trappc3	na	-0.41143838	
Cby1	na	-0.4114713	
Dmac1	na	-0.41157928	
Ttc30a1	na	-0.4117647	
Zfp750	na	-0.4120174	
Cdhr3	na	-0.41205832	
L3hypdh	na	-0.41209266	
Llph	na	-0.41221064	
Mrps18a	na	-0.41259	
Yae1d1	na	-0.41266796	
Atg9b	na	-0.41275796	
Slain1	na	-0.41288325	
Nek7	na	-0.41289815	
Elp4	na	-0.41328707	
Psmd3	na	-0.41333836	
Stard10	na	-0.41346803	
Ddx24	na	-0.41347906	
Ndufs4	na	-0.41371158	
Atp5o	na	-0.41391304	
Get4	na	-0.413966	
Zfp72	na	-0.41430256	
Rrm2b	na	-0.41431263	
Hdac2	na	-0.41434756	
Ift57	na	-0.41450778	
Ccdc149	na	-0.41495195	
Fxn	na	-0.41513592	
Trim27	na	-0.41526645	
Gm20390	na	-0.4153107	
Rpap3	na	-0.41535226	
Ndufb4	na	-0.41574526	
Ppp2r1b	na	-0.41579142	
Ccdc43	na	-0.41599354	
Atp6v1f	na	-0.41602597	
Mpdu1	na	-0.41607648	
Zbed6	na	-0.4162265	
Tmsb10	na	-0.41630515	
Marco	na	-0.41634846	
Lipg	na	-0.41651174	
Axin2	na	-0.41666666	
Btbd17	na	-0.41666666	
C1ql4	na	-0.41666666	
Spire2	na	-0.41666666	
Slamf1	na	-0.41666666	
Cadps2	na	-0.41666666	
X1700001P01Rik	na	-0.41666666	
Grm1	na	-0.41666666	
Dcn	na	-0.41666666	
Eci3	na	-0.41666666	
Enpp2	na	-0.41666666	
Sidt1	na	-0.41666666	
Prss21	na	-0.41666666	
Ankrd2	na	-0.41666666	
Ddr2	na	-0.41666666	
Cybrd1	na	-0.41666666	
Ltk	na	-0.41666666	
Angpt4	na	-0.41666666	
Cdh17	na	-0.41666666	
Ccdc30	na	-0.41666666	
Auts2	na	-0.41666666	
Atp2b2	na	-0.41666666	
Slc27a5	na	-0.41666666	
Synm	na	-0.41666666	
Dlc1	na	-0.41666666	
Mylk3	na	-0.41666666	
Gnao1	na	-0.41666666	
Mt3	na	-0.41666666	
Tmem266	na	-0.41666666	
Slco2a1	na	-0.41666666	
Syde1	na	-0.41666666	
Sgpp2	na	-0.41666666	
Adamts15	na	-0.41666666	
Fgd5	na	-0.41666666	
Nek11	na	-0.41666666	
Ptcra	na	-0.41666666	
Myo16	na	-0.41666666	
Olig2	na	-0.41666666	
Sox30	na	-0.41666666	
Nbl1	na	-0.41666666	
Adgrf1	na	-0.41666666	
Nol4	na	-0.41666666	
Sgsm1	na	-0.41666666	
Olfr1445	na	-0.41666666	
Kctd4	na	-0.41666666	
Slc26a1	na	-0.41666666	
Slfnl1	na	-0.41666666	
Col6a3	na	-0.41666666	
Fzd9	na	-0.41666666	
Cd8a	na	-0.41666666	
Fat2	na	-0.41666666	
Sp7	na	-0.41666666	
Col28a1	na	-0.41666666	
Gm4952	na	-0.41666666	
Gpr27	na	-0.41666666	
Drc1	na	-0.41666666	
Olfr550	na	-0.41666666	
Ppil6	na	-0.41666666	
Gm14124	na	-0.41666666	
Gm11127	na	-0.41666666	
Dnajb3	na	-0.41666666	
Ascl4	na	-0.41666666	
Olfr718.ps1	na	-0.41666666	
Olfr635	na	-0.41666666	
Ighv1.42	na	-0.41666666	
Zfp969	na	-0.41666666	
X4930467E23Rik	na	-0.41666666	
Igkv4.55	na	-0.41666666	
Gm27179	na	-0.41666666	
H2al1m	na	-0.41666666	
Ccdc194	na	-0.41666666	
Ddx27	na	-0.41671205	
X2200002D01Rik	na	-0.4168307	
Psmd11	na	-0.41715172	
Rnf11	na	-0.41760385	
Lta	na	-0.41789085	
E230025N22Rik	na	-0.41789085	
Acp1	na	-0.41797754	
Ssr3	na	-0.4181333	
Psmd2	na	-0.41817635	
Cyp4f17	na	-0.4182381	
Mrps2	na	-0.41826555	
Dph5	na	-0.4184198	
Glrx5	na	-0.41851923	
Vbp1	na	-0.4186084	
Sec1	na	-0.41876176	
Ska2	na	-0.41882214	
Timm23	na	-0.4191763	
Tmem216	na	-0.4192406	
Pfn1	na	-0.41942456	
Pold2	na	-0.41945773	
Triap1	na	-0.41951838	
Rtcb	na	-0.41955948	
Zbtb16	na	-0.41956323	
Ctps	na	-0.41971076	
Cat	na	-0.4197484	
Pum3	na	-0.41976526	
Naf1	na	-0.42000642	
Nlrc3	na	-0.4202454	
Desi1	na	-0.42040184	
Rab8b	na	-0.42055905	
Utp15	na	-0.4208561	
Snx7	na	-0.42087543	
Gar1	na	-0.4209097	
Wdr43	na	-0.4212672	
Zhx3	na	-0.42131978	
X4930404N11Rik	na	-0.421742	
Slc33a1	na	-0.42174432	
Ccdc59	na	-0.421789	
Pcmt1	na	-0.42184606	
Gart	na	-0.42193207	
Ddx56	na	-0.42195085	
X9130401M01Rik	na	-0.42208874	
Rabl3	na	-0.4223242	
Clgn	na	-0.42233384	
Arv1	na	-0.42242703	
Cops8	na	-0.42242897	
Rnf14	na	-0.4224816	
Acsl3	na	-0.4226268	
Lsm8	na	-0.42264345	
Tex9	na	-0.42265382	
Riok2	na	-0.42267528	
Rwdd4a	na	-0.42272127	
Dynll2	na	-0.4228722	
Pcdhga10	na	-0.42290115	
Snrnp25	na	-0.42317173	
X3300002I08Rik	na	-0.42325452	
Mrps7	na	-0.42326772	
Rpf1	na	-0.42337164	
Ndufaf4	na	-0.4235501	
Gnl2	na	-0.4237824	
Cep164	na	-0.4237829	
Tmem254b	na	-0.42389375	
Mak16	na	-0.42390063	
Fgd2	na	-0.42391604	
Ugdh	na	-0.42400718	
Pole4	na	-0.42403808	
Coq6	na	-0.4241517	
Acox1	na	-0.42422926	
Ccdc85c	na	-0.42430758	
Pygb	na	-0.42430866	
Ndufv3	na	-0.42455953	
Orc6	na	-0.42464116	
Rrn3	na	-0.42480585	
Prpf31	na	-0.42480972	
Akr1b10	na	-0.4248152	
Trip11	na	-0.42501777	
Cstf3	na	-0.42508417	
Zfp988	na	-0.42513275	
Tpx2	na	-0.42518425	
Rnf41	na	-0.4253893	
Ube4b	na	-0.42545182	
Bad	na	-0.42604992	
Atp5g1	na	-0.42615065	
Pla2g6	na	-0.42626727	
Trip12	na	-0.42640418	
Atp6v1d	na	-0.42652264	
Cbx1	na	-0.42665175	
Tagln2	na	-0.42670026	
Bet1	na	-0.42673108	
Traf1	na	-0.42677203	
Haus6	na	-0.42691928	
Ddx39	na	-0.4271118	
Zfp105	na	-0.4274053	
Pepd	na	-0.4274584	
Dcun1d2	na	-0.4276194	
Alkbh2	na	-0.42797986	
Zfp771	na	-0.42810985	
Banf1	na	-0.42821065	
Dsel	na	-0.42832533	
Satb2	na	-0.42847276	
Sdhaf3	na	-0.42868713	
Pus10	na	-0.42885974	
Acbd3	na	-0.42901236	
Tmem14a	na	-0.4290258	
Tnpo2	na	-0.42917362	
Lage3	na	-0.42928505	
Bloc1s5	na	-0.42931938	
Bola1	na	-0.4294072	
Tubb4b	na	-0.42982924	
Otub2	na	-0.4298669	
Thada	na	-0.42993328	
Eme1	na	-0.4299408	
Eif3a	na	-0.43002185	
Phgdh	na	-0.43006504	
Ndufa9	na	-0.43010753	
Thg1l	na	-0.43049544	
Triqk	na	-0.43112597	
Spcs2	na	-0.43136933	
Polr2g	na	-0.43149683	
Dmac2l	na	-0.43156263	
Best1	na	-0.43157253	
AL732309.1	na	-0.43164772	
P3h1	na	-0.431889	
Cdc25c	na	-0.43189907	
Tmx2	na	-0.43201965	
Tmem189	na	-0.432153	
Gnas	na	-0.43225917	
Atp7b	na	-0.43265644	
Cdca3	na	-0.4327227	
Rab33a	na	-0.4330127	
Gm49711	na	-0.4330127	
Coa3	na	-0.4332846	
Tmem41b	na	-0.43332317	
Plekhg2	na	-0.43341404	
Rps2	na	-0.43345055	
Ubfd1	na	-0.433598	
Tmem221	na	-0.43364248	
Mrpl34	na	-0.43378997	
Edem3	na	-0.4338198	
Gpr4	na	-0.43384862	
Hbegf	na	-0.43395603	
Olfml2a	na	-0.43395603	
Slc7a14	na	-0.43395603	
Rps27l	na	-0.4341078	
Ppia	na	-0.43433446	
Snrnp27	na	-0.43449375	
Prss41	na	-0.43462622	
X1700029J07Rik	na	-0.43462622	
X4921524J17Rik	na	-0.43464667	
Srp54b	na	-0.4348293	
Ppp1r11	na	-0.43486306	
Lonp1	na	-0.43500137	
Rab28	na	-0.43509614	
Trappc8	na	-0.43513697	
Syce2	na	-0.43530834	
Insig2	na	-0.43531325	
Snu13	na	-0.43532684	
Emc6	na	-0.4353426	
Tollip	na	-0.43535784	
Smarcad1	na	-0.43543154	
Snrpa1	na	-0.4356423	
Tmed5	na	-0.4357926	
Tdg	na	-0.43583903	
Bola2	na	-0.43587044	
Als2	na	-0.4361055	
Ndufb6	na	-0.43630892	
Csgalnact1	na	-0.43649167	
Trarg1	na	-0.43649167	
Fam174b	na	-0.43649167	
Tm4sf5	na	-0.43651912	
Stt3a	na	-0.43662116	
Rab36	na	-0.43688646	
Pkib	na	-0.43706927	
Epb41	na	-0.4371673	
Sec61a2	na	-0.43721235	
Arcn1	na	-0.43732032	
Gtpbp4	na	-0.43734065	
Cep104	na	-0.43747905	
Siah1b	na	-0.4376208	
Tle2	na	-0.4376457	
Slc19a1	na	-0.43764785	
Ddias	na	-0.43786746	
Slc35b1	na	-0.43793398	
Pgap3	na	-0.43795156	
Rpusd2	na	-0.43798786	
Eif1ax	na	-0.43805343	
Ppil1	na	-0.43827802	
Lmbrd2	na	-0.4383412	
Tmem104	na	-0.43854827	
Ubc	na	-0.43892658	
Plcd1	na	-0.43893585	
Aurka	na	-0.4389432	
Adsl	na	-0.43952578	
B3galt6	na	-0.44	
Rgs12	na	-0.44022322	
Fam210a	na	-0.4405797	
Thumpd1	na	-0.4408482	
Mdh2	na	-0.440868	
Slc35a4	na	-0.44094253	
Mid2	na	-0.44117647	
Npas1	na	-0.44117647	
Fhl2	na	-0.44117647	
Adamts13	na	-0.44117647	
Fgf17	na	-0.44117647	
Ncam2	na	-0.44117647	
Ccm2l	na	-0.44117647	
Lef1	na	-0.44117647	
Rrh	na	-0.44117647	
Pex11a	na	-0.44117647	
Pfpl	na	-0.44117647	
Pnmal1	na	-0.44117647	
Inava	na	-0.44117647	
Il17c	na	-0.44117647	
Pnma5	na	-0.44117647	
Pcdh1	na	-0.44117647	
Reep1	na	-0.44117647	
Arhgef15	na	-0.44117647	
Ms4a5	na	-0.44117647	
Unc80	na	-0.44117647	
Nuggc	na	-0.44117647	
Gm6034	na	-0.44117647	
Ttll9	na	-0.44117647	
Ankef1	na	-0.44117647	
AC087559.2	na	-0.44117647	
Rhox5	na	-0.44117647	
Ighv14.3	na	-0.44117647	
AC133103.7	na	-0.44117647	
Vmn2r26	na	-0.44117647	
Arhgap26.1	na	-0.44117647	
Dars	na	-0.44131705	
Mvp	na	-0.4414217	
Atxn10	na	-0.44157666	
Dnmt3b	na	-0.44227886	
Adck1	na	-0.4424576	
Pigu	na	-0.44266832	
Sae1	na	-0.44286713	
Ubap2	na	-0.44289333	
Rsad1	na	-0.443038	
Pdcd11	na	-0.44315907	
Tpd52	na	-0.44321573	
Pdia3	na	-0.44340202	
Uba5	na	-0.44348335	
Clpp	na	-0.443577	
Psmb5	na	-0.44369957	
Apoo	na	-0.4437165	
Slc25a43	na	-0.44391456	
Hdac10	na	-0.4439774	
Banp	na	-0.44398907	
Shq1	na	-0.44412607	
Gtdc1	na	-0.44412607	
Dkc1	na	-0.4441637	
Psmc3	na	-0.4442523	
Psmd14	na	-0.44446066	
Stt3b	na	-0.4444744	
Mon2	na	-0.44450414	
Yipf6	na	-0.44453734	
Tex10	na	-0.44474393	
Neb	na	-0.4447777	
Zfp462	na	-0.44480276	
Ift81	na	-0.44481888	
Aen	na	-0.44526902	
Mvb12a	na	-0.44537815	
Uba6	na	-0.44570076	
Sfr1	na	-0.44587773	
Zfp280b	na	-0.44610626	
Evi5l	na	-0.4464556	
Zfp251	na	-0.4465824	
Myo9a	na	-0.44665515	
Nmd3	na	-0.44668007	
Gm14308	na	-0.44682235	
Zfyve19	na	-0.44700113	
Zmynd19	na	-0.4470405	
Mfap3l	na	-0.447304	
Pwp2	na	-0.4473161	
Rora	na	-0.44742253	
Vti1b	na	-0.4476671	
Ism2	na	-0.44786903	
Tufm	na	-0.44807965	
Spint1	na	-0.44821522	
Pus1	na	-0.44823807	
Gpd1	na	-0.44828773	
Fam228b	na	-0.44828773	
Micall2	na	-0.44831046	
Pja1	na	-0.44839928	
Fbn1	na	-0.44844377	
Pip5k1a	na	-0.44867194	
Zfp330	na	-0.44875297	
Hsbp1	na	-0.44892257	
Lin7c	na	-0.4489947	
Aldh18a1	na	-0.4490836	
Gdap1	na	-0.44950795	
Itga5	na	-0.44964322	
Dnaja4	na	-0.4497054	
Oip5	na	-0.4497751	
Fbxo36	na	-0.4499027	
Dnajb9	na	-0.4499027	
Osbpl1a	na	-0.45002407	
Nop16	na	-0.45007896	
Tars	na	-0.45023036	
Slc16a13	na	-0.4502924	
Jrk	na	-0.45100445	
X0610010F05Rik	na	-0.4510531	
Atp5g3	na	-0.45108697	
Sh3bgrl	na	-0.45131662	
Morn5	na	-0.45131794	
Casc1	na	-0.45131794	
Fkbp4	na	-0.4514353	
Kdm8	na	-0.45158765	
D030056L22Rik	na	-0.45172414	
Drc3	na	-0.45182648	
Caml	na	-0.45182723	
Zfp316	na	-0.45200372	
Katnb1	na	-0.4520244	
Fbxo17	na	-0.45226702	
Lsm2	na	-0.4522856	
Rnf43	na	-0.4525483	
Hsd17b14	na	-0.45260552	
Mief1	na	-0.45270613	
C1ql1	na	-0.4529344	
Ranbp10	na	-0.45296344	
Chtf8	na	-0.45306566	
Rbfox1	na	-0.45325422	
Majin	na	-0.45325422	
Draxin	na	-0.45325422	
Slc39a12	na	-0.45325422	
Foxb2	na	-0.45325422	
Hdgf	na	-0.45326647	
X2310022B05Rik	na	-0.45357144	
Ppfia3	na	-0.45370835	
Jade1	na	-0.45374337	
Rida	na	-0.4543309	
Nelfe	na	-0.45439523	
Jak3	na	-0.45446903	
Clu	na	-0.45454547	
Cyp26a1	na	-0.45454547	
Rbbp9	na	-0.45454547	
X4930430F08Rik	na	-0.45454547	
X9030624G23Rik	na	-0.45454547	
Prl2c2	na	-0.45454547	
Gm42420	na	-0.45454547	
E2f3	na	-0.45470983	
X2610507B11Rik	na	-0.454804	
Nyap1	na	-0.4548467	
Ak3	na	-0.4549141	
Abracl	na	-0.45498374	
Sars	na	-0.4551177	
Xrcc3	na	-0.45516768	
Zfp937	na	-0.4556355	
Slc35a3	na	-0.45563975	
Spice1	na	-0.45624605	
Aldh1b1	na	-0.45632973	
Vash1	na	-0.45643094	
Rbm34	na	-0.4564533	
Pign	na	-0.4568155	
H2.M2	na	-0.4568186	
Nup133	na	-0.4570309	
Pomgnt1	na	-0.45706964	
Snx3	na	-0.45708078	
Sf3b4	na	-0.457089	
Golt1b	na	-0.45737723	
Eif4ebp1	na	-0.45740628	
L3mbtl3	na	-0.45751634	
Carhsp1	na	-0.4577662	
Cd72	na	-0.45787516	
Mrps15	na	-0.4582454	
Tubg1	na	-0.45837492	
Wdr4	na	-0.45838615	
Idh3a	na	-0.45847505	
Prmt7	na	-0.4585538	
Dbt	na	-0.45885634	
Ttc28	na	-0.45918393	
Kntc1	na	-0.45928416	
Pard6g	na	-0.45981994	
Spef2	na	-0.4598903	
Relb	na	-0.45994285	
Ndufaf6	na	-0.46000138	
Sac3d1	na	-0.460053	
Prx	na	-0.46031746	
Dnase2a	na	-0.46033853	
Xpnpep1	na	-0.46040112	
Cacna1b	na	-0.46053162	
Creb3l4	na	-0.46056396	
Nup88	na	-0.4606235	
Srprb	na	-0.4606248	
Pde6d	na	-0.4607978	
Timm8b	na	-0.46091014	
Bmt2	na	-0.46097398	
Urm1	na	-0.46100387	
Faim	na	-0.4610874	
Plaa	na	-0.4610972	
Canx	na	-0.4611195	
Ptdss2	na	-0.46134663	
Ggta1	na	-0.4614349	
Rnf121	na	-0.4615559	
Rab13	na	-0.46167037	
Cd93	na	-0.46213466	
Trib3	na	-0.46243912	
Gca	na	-0.4624831	
Gm28047	na	-0.46296296	
Cldn34c2	na	-0.46296296	
Clcnkb	na	-0.46331578	
Kcnk12	na	-0.46342206	
Clec4d	na	-0.46346018	
Smad6	na	-0.463668	
Ddb1	na	-0.46370998	
Ap1b1	na	-0.4639105	
Rpusd3	na	-0.46401644	
Agk	na	-0.46407187	
Nle1	na	-0.4642703	
Eef1akmt4	na	-0.46446165	
B4galt2	na	-0.46477422	
Ndufa12	na	-0.46482092	
Ubqln4	na	-0.46488294	
Nipsnap1	na	-0.46497515	
Ppp1r3b	na	-0.46498093	
Tomm5	na	-0.4651163	
Uhrf2	na	-0.4651475	
Gemin4	na	-0.46539554	
X4921507P07Rik	na	-0.46543726	
Pex12	na	-0.46561605	
Atp5md	na	-0.46589017	
Pik3c2a	na	-0.46629733	
Arap3	na	-0.46636814	
Pcdhga7	na	-0.46661887	
Hs6st1	na	-0.46667773	
Sema6c	na	-0.46696118	
Ranbp2	na	-0.4670239	
Cdc27	na	-0.4671983	
Ctnnd2	na	-0.4674982	
Evl	na	-0.46753016	
Hist1h4c	na	-0.46760654	
Ptpn7	na	-0.46762103	
Rce1	na	-0.4676259	
Aff1	na	-0.46769375	
Jmjd7	na	-0.46772346	
Tmem68	na	-0.467901	
Afdn	na	-0.46794018	
Gspt1	na	-0.4682206	
Tbcb	na	-0.46839008	
Traf3ip1	na	-0.4684247	
Mrpl18	na	-0.4685917	
Fubp1	na	-0.46870372	
Cdk15	na	-0.46875	
Ighg1	na	-0.46875	
Chac2	na	-0.46897545	
Paip2b	na	-0.46904913	
Tpp2	na	-0.46913922	
Ypel1	na	-0.46917447	
Pomc	na	-0.46919388	
Ss18l2	na	-0.46919432	
Coro1c	na	-0.4692009	
Ptrh1	na	-0.46938777	
Aida	na	-0.46942773	
Efemp2	na	-0.46983522	
Ankrd37	na	-0.4700082	
Klhl42	na	-0.47004992	
F9	na	-0.4703833	
X1700017B05Rik	na	-0.47071016	
Ahcyl1	na	-0.470777	
Ccdc114	na	-0.4710954	
Dctn3	na	-0.4712126	
Gm3839	na	-0.47126436	
Hsf4	na	-0.47147736	
Senp3	na	-0.47147846	
Rac3	na	-0.47148275	
Wdr46	na	-0.4715248	
Usp11	na	-0.47232223	
Yars	na	-0.47240445	
Kpna1	na	-0.4724659	
Foxk2	na	-0.47250018	
Oxnad1	na	-0.4725983	
Uqcc1	na	-0.47284257	
Prelid1	na	-0.47289371	
Ect2	na	-0.47361496	
Akt1s1	na	-0.47379565	
Tmc8	na	-0.47381207	
Sptb	na	-0.4738562	
Fzd7	na	-0.4739693	
Zfp558	na	-0.4741761	
Cenph	na	-0.47417638	
Commd6	na	-0.47450688	
Cdc25a	na	-0.4745741	
Tlnrd1	na	-0.47462618	
Ubxn6	na	-0.4747514	
Hdac11	na	-0.4748842	
Wdr91	na	-0.47500172	
Bod1	na	-0.4752275	
Lig1	na	-0.47547308	
Sdc3	na	-0.47552636	
Tuba1b	na	-0.47567087	
Vav1	na	-0.47568637	
Arl6ip4	na	-0.47583917	
Ybx1	na	-0.4758672	
Clec1b	na	-0.47589728	
Mrm2	na	-0.4759107	
Dnajb2	na	-0.47592387	
Rangap1	na	-0.47599393	
Dnm1l	na	-0.4760096	
X2410004B18Rik	na	-0.47619048	
Gm44805	na	-0.47619048	
AL731706.2	na	-0.47619048	
R3hdm1	na	-0.4762017	
Zbtb12	na	-0.47623193	
Trim44	na	-0.47665954	
Pdpn	na	-0.4767514	
Ubiad1	na	-0.47702613	
Xrcc1	na	-0.47817394	
Fam227a	na	-0.4781772	
Cfap20	na	-0.47833198	
Mrpl15	na	-0.4784333	
Pagr1a	na	-0.47857517	
Vps18	na	-0.47888437	
Dpy30	na	-0.4789632	
Panx1	na	-0.47904992	
Syngap1	na	-0.47981608	
Cflar	na	-0.47986224	
Tbc1d24	na	-0.48007724	
Cttn	na	-0.4801028	
Ccdc90b	na	-0.48030844	
Dctpp1	na	-0.48044547	
Ppme1	na	-0.4805315	
Lmln	na	-0.48064086	
Med9	na	-0.48071218	
Ccdc86	na	-0.4808981	
Bend4	na	-0.48143277	
Slc25a26	na	-0.4816286	
Osbp2	na	-0.48188534	
Cd5	na	-0.4820304	
Gm10131	na	-0.48203045	
Fen1	na	-0.4823029	
Them4	na	-0.48242086	
Ddx4	na	-0.4825472	
Riox1	na	-0.4825647	
Pbx4	na	-0.48269206	
Gbe1	na	-0.48275113	
Hells	na	-0.48282412	
Rnf7	na	-0.48285553	
Psmd10	na	-0.48291722	
Hist1h2ai	na	-0.48304662	
Lurap1	na	-0.48306787	
Pianp	na	-0.48336405	
Nisch	na	-0.48378384	
Rab21	na	-0.48423296	
Reep4	na	-0.48446953	
Pcbp4	na	-0.48452938	
Zrsr2	na	-0.4848742	
Ankrd40	na	-0.4849816	
Gm28778	na	-0.48507464	
Eef1d	na	-0.48516193	
Lpar4	na	-0.48525006	
Prrg1	na	-0.4852766	
Tafa3	na	-0.4856823	
Ece2	na	-0.48576903	
Dtnbp1	na	-0.48580113	
Dok4	na	-0.48600057	
Lman1	na	-0.48605242	
Gm49345	na	-0.4861111	
Cptp	na	-0.48649433	
Dda1	na	-0.4865635	
Prrc1	na	-0.48664212	
Phb2	na	-0.48665074	
Pth1r	na	-0.48672146	
Cep295nl	na	-0.48672146	
Drg1	na	-0.48678413	
Serinc2	na	-0.48692724	
Nynrin	na	-0.48700425	
Aqp11	na	-0.48703143	
Glrx	na	-0.48710412	
Stk38l	na	-0.4871448	
Mettl8	na	-0.48715204	
Lzic	na	-0.48719773	
Vamp7	na	-0.48729277	
Chaf1b	na	-0.48746106	
Otud6b	na	-0.48747554	
Rab40c	na	-0.48767182	
Bmp2k	na	-0.48768342	
Rapgef1	na	-0.48772395	
Sdhc	na	-0.48786408	
Olfr56	na	-0.48804593	
Atg12	na	-0.48821548	
Herpud1	na	-0.48858204	
P3h4	na	-0.48867023	
Cyp2j9	na	-0.48867023	
Rcvrn	na	-0.48867023	
Carmil3	na	-0.48867023	
Zfp981	na	-0.48867023	
Zfp977	na	-0.48867023	
Arhgef2	na	-0.48885465	
Aars	na	-0.48889065	
Snx4	na	-0.4889861	
Ndc1	na	-0.48916647	
Sgta	na	-0.48920918	
Hecw2	na	-0.48950753	
Prps2	na	-0.48969644	
Cox7a2	na	-0.48987854	
Abcg3	na	-0.49011275	
Gm49358	na	-0.49019608	
Eprs	na	-0.49027017	
Rad23b	na	-0.49046448	
Slf2	na	-0.49055138	
Timmdc1	na	-0.49055454	
Blvrb	na	-0.49141186	
Bloc1s4	na	-0.49146459	
Gm5134	na	-0.4915752	
Pdap1	na	-0.49169767	
Disc1	na	-0.49188668	
Chchd3	na	-0.4924854	
Piga	na	-0.49269506	
Prss36	na	-0.4927067	
Ola1	na	-0.49274385	
Gpr160	na	-0.49331674	
Hmbs	na	-0.4933749	
Wbp2	na	-0.49341658	
Rdh11	na	-0.49360147	
Cops2	na	-0.4936306	
Tomm40l	na	-0.4936594	
Sec24a	na	-0.49433833	
Ufsp2	na	-0.49474776	
Paox	na	-0.4948005	
Cuedc2	na	-0.4949279	
Acot13	na	-0.49513865	
Eif1	na	-0.49555	
Ruvbl1	na	-0.49559084	
Apc2	na	-0.49600416	
Rnf185	na	-0.4960707	
Lrrc14	na	-0.49612948	
Vangl1	na	-0.49634027	
Hars	na	-0.49638802	
Tmem178	na	-0.49685657	
Proser2	na	-0.49685657	
Smco4	na	-0.496907	
Pbk	na	-0.4970022	
Chpf	na	-0.4971265	
Aplf	na	-0.49724135	
Wdr12	na	-0.49756438	
Sgtb	na	-0.4976637	
Zwilch	na	-0.4977679	
Gmppb	na	-0.4978355	
Rsl1d1	na	-0.49787176	
Lrp1	na	-0.49789473	
Sarm1	na	-0.49803704	
Thap1	na	-0.49815497	
Blzf1	na	-0.4985119	
Fbxw8	na	-0.4985405	
Ska1	na	-0.49870276	
Utp11	na	-0.49931332	
Aco2	na	-0.49968824	
Nup205	na	-0.49996662	
Myh11	na	-0.5	
Efhd1	na	-0.5	
Meig1	na	-0.5	
Tfpi2	na	-0.5	
Il17rc	na	-0.5	
Prdm13	na	-0.5	
Kif27	na	-0.5	
Pde6h	na	-0.5	
Rnf138rt1	na	-0.5	
Pcdhga4	na	-0.5	
Nim1k	na	-0.5001041	
Kcnn4	na	-0.50011206	
Fam162a	na	-0.50053823	
Mns1	na	-0.5012821	
Akap12	na	-0.5013959	
Nucb2	na	-0.50141984	
Ttc27	na	-0.50189185	
Jmjd4	na	-0.5020492	
Tonsl	na	-0.50224215	
Sgpl1	na	-0.5022716	
Ruvbl2	na	-0.50239784	
Rexo4	na	-0.5025487	
Mageh1	na	-0.50267303	
Timm50	na	-0.5026853	
Akr1c13	na	-0.50297326	
Psmd5	na	-0.5034636	
Ppp1r26	na	-0.5036183	
Extl1	na	-0.5037365	
Dph6	na	-0.50392276	
Tmlhe	na	-0.5042413	
Lox	na	-0.50424725	
Tmem254c	na	-0.50454694	
Bax	na	-0.50468206	
Gpnmb	na	-0.50471133	
Pmpcb	na	-0.504896	
Phlda1	na	-0.5049655	
Lix1l	na	-0.5050938	
Znhit6	na	-0.5052083	
Ywhae	na	-0.5052958	
Pofut2	na	-0.5057047	
C1s2	na	-0.5057093	
Rab11fip3	na	-0.50586194	
Atf4	na	-0.50609916	
Cyb561d2	na	-0.50639135	
Cd3eap	na	-0.5071393	
Mroh8	na	-0.5073059	
Zbtb21	na	-0.50777304	
Snx13	na	-0.50849575	
Boc	na	-0.50884026	
Agbl2	na	-0.50887376	
Sesn1	na	-0.50887805	
Nutf2	na	-0.5089912	
Rsph1	na	-0.5092285	
Dolk	na	-0.50924104	
Pir	na	-0.50941306	
Fam177a	na	-0.5097108	
Gstt2	na	-0.5097225	
Aarsd1	na	-0.5097952	
Gnb1l	na	-0.50980127	
Ddx1	na	-0.51018035	
Mipep	na	-0.51018333	
Ppa1	na	-0.5102411	
S1pr2	na	-0.5104623	
Ntmt1	na	-0.5105438	
Tmx1	na	-0.51077265	
Pdss1	na	-0.5109737	
Mrpl47	na	-0.51142544	
Rbbp7	na	-0.51167476	
Ndufb8	na	-0.511881	
Aimp2	na	-0.51193756	
Cwc27	na	-0.5120248	
Gcdh	na	-0.51207024	
Pole3	na	-0.5124224	
Usp54	na	-0.51276505	
Tha1	na	-0.5134918	
Zcchc10	na	-0.51355207	
Rnf135	na	-0.51358515	
Tamm41	na	-0.51397204	
Cdt1	na	-0.51402384	
Lefty1	na	-0.5140957	
Stam	na	-0.5144291	
Pcbp3	na	-0.5145612	
Cdkal1	na	-0.51463646	
Hras	na	-0.5148515	
Itpripl2	na	-0.51492167	
Atxn1l	na	-0.5155642	
Eif3b	na	-0.51584965	
Gm21981	na	-0.5161109	
Psmc5	na	-0.5163319	
Gm49383	na	-0.5163728	
Frg2f1	na	-0.51642877	
Mxra8	na	-0.5164329	
Pcdhgb2	na	-0.5165947	
Tmem138	na	-0.51662177	
Rrs1	na	-0.5166977	
Zfp580	na	-0.5168536	
Acsl4	na	-0.5170964	
Rtl6	na	-0.5172902	
Usp24	na	-0.5177274	
